Country,Year,Value
Finland,1996,0.296
Finland,1997,0.298
Finland,1998,0.273
Finland,1999,0.256
Finland,2000,0.235
Finland,2001,0.252
Finland,2002,0.254
Finland,2003,0.283
Finland,2004,0.248
Finland,2005,0.186
Finland,2006,0.212
Finland,2007,0.234
Finland,2008,0.188
Finland,2009,0.134
Finland,2010,0.214
Finland,2011,0.179
Finland,2012,0.15
Finland,2013,0.183
Finland,2014,0.163
Finland,2015,0.165
Finland,2016,0.186
Finland,2017,0.178
Finland,2018,0.217
Finland,2019,0.182
Finland,2020,0.156
Finland,2021,0.19
Bulgaria,1990,100
Bulgaria,1991,77.522
Bulgaria,1992,64.723
Bulgaria,1993,58.57
Bulgaria,1994,57.596
Bulgaria,1995,56.086
Bulgaria,1996,54.62
Bulgaria,1997,51.855
Bulgaria,1998,42.222
Bulgaria,1999,44.041
Bulgaria,2000,45.028
Bulgaria,2001,46.032
Bulgaria,2002,45.064
Bulgaria,2003,42.914
Bulgaria,2004,49.818
Bulgaria,2005,47.921
Bulgaria,2006,42.376
Bulgaria,2007,42.668
Bulgaria,2008,45.515
Bulgaria,2009,40.976
Bulgaria,2010,46.541
Bulgaria,2011,42.374
Bulgaria,2012,43.285
Bulgaria,2013,47.82
Bulgaria,2014,53.109
Bulgaria,2015,54.313
Bulgaria,2016,58.18
Bulgaria,2017,57.996
Bulgaria,2018,56.888
Bulgaria,2019,57.116
Bulgaria,2020,55.442
Bulgaria,2021,56.465
Bulgaria,1990,8145.61
Bulgaria,1991,5946.8
Bulgaria,1992,5801.83
Bulgaria,1993,6360.59
Bulgaria,1994,5769.55
Bulgaria,1995,4401.1
Bulgaria,1996,4949.59
Bulgaria,1997,3831.92
Bulgaria,1998,3931.75
Bulgaria,1999,3264.93
Bulgaria,2000,2595.04
Bulgaria,2001,2373.36
Bulgaria,2002,2837.62
Bulgaria,2003,3000.44
Bulgaria,2004,2529.31
Bulgaria,2005,2523.39
Bulgaria,2006,2790.28
Bulgaria,2007,2484.25
Bulgaria,2008,2211.72
Bulgaria,2009,1953.53
Bulgaria,2010,2137.73
Bulgaria,2011,2418.05
Bulgaria,2012,2386.73
Bulgaria,2013,2105.72
Bulgaria,2014,1795.95
Bulgaria,2015,1944.96
Bulgaria,2016,1990.66
Bulgaria,2017,2034.45
Bulgaria,2018,1864.56
Bulgaria,2019,1816.63
Bulgaria,2020,1815.83
Bulgaria,2021,2097.93
Ireland,1990,17.586
Ireland,1991,17.689
Ireland,1992,17.487
Ireland,1993,17.587
Ireland,1994,17.94
Ireland,1995,18.544
Ireland,1996,18.919
Ireland,1997,18.968
Ireland,1998,19.423
Ireland,1999,19.576
Ireland,2000,20.329
Ireland,2001,20.855
Ireland,2002,19.982
Ireland,2003,19.911
Ireland,2004,19.025
Ireland,2005,19.164
Ireland,2006,18.577
Ireland,2007,17.467
Ireland,2008,16.821
Ireland,2009,15.239
Ireland,2010,15.388
Ireland,2011,14.214
Ireland,2012,14.243
Ireland,2013,14.302
Ireland,2014,14.002
Ireland,2015,14.502
Ireland,2016,14.567
Ireland,2017,14.786
Ireland,2018,14.412
Ireland,2019,13.781
Ireland,2020,13.28
Ireland,2021,13.858
Belgium,1990,14.338
Belgium,1991,14.604
Belgium,1992,14.513
Belgium,1993,14.338
Belgium,1994,14.768
Belgium,1995,14.925
Belgium,1996,15.236
Belgium,1997,14.418
Belgium,1998,14.841
Belgium,1999,14.24
Belgium,2000,14.358
Belgium,2001,14.174
Belgium,2002,14.063
Belgium,2003,14.045
Belgium,2004,14.089
Belgium,2005,13.709
Belgium,2006,13.365
Belgium,2007,12.955
Belgium,2008,12.854
Belgium,2009,11.601
Belgium,2010,12.233
Belgium,2011,11.179
Belgium,2012,10.857
Belgium,2013,10.751
Belgium,2014,10.194
Belgium,2015,10.512
Belgium,2016,10.328
Belgium,2017,10.244
Belgium,2018,10.258
Belgium,2019,10.119
Belgium,2020,9.293
Belgium,2021,9.576
Luxembourg,1990,33.341
Luxembourg,1991,34.352
Luxembourg,1992,32.266
Luxembourg,1993,31.926
Luxembourg,1994,29.793
Luxembourg,1995,23.385
Luxembourg,1996,23.135
Luxembourg,1997,21.101
Luxembourg,1998,18.96
Luxembourg,1999,19.621
Luxembourg,2000,20.674
Luxembourg,2001,21.616
Luxembourg,2002,23.158
Luxembourg,2003,23.921
Luxembourg,2004,26.482
Luxembourg,2005,26.718
Luxembourg,2006,26.108
Luxembourg,2007,24.674
Luxembourg,2008,23.975
Luxembourg,2009,22.422
Luxembourg,2010,23.579
Luxembourg,2011,22.653
Luxembourg,2012,21.539
Luxembourg,2013,19.817
Luxembourg,2014,18.627
Luxembourg,2015,17.459
Luxembourg,2016,16.47
Luxembourg,2017,16.568
Luxembourg,2018,16.979
Luxembourg,2019,16.736
Luxembourg,2020,13.614
Luxembourg,2021,13.726
Czechia,1990,18.353
Czechia,1991,16.581
Czechia,1992,15.988
Czechia,1993,15.259
Czechia,1994,14.515
Czechia,1995,14.393
Czechia,1996,14.764
Czechia,1997,14.435
Czechia,1998,13.879
Czechia,1999,12.903
Czechia,2000,13.821
Czechia,2001,13.849
Czechia,2002,13.532
Czechia,2003,13.903
Czechia,2004,13.997
Czechia,2005,13.746
Czechia,2006,13.937
Czechia,2007,14.078
Czechia,2008,13.32
Czechia,2009,12.343
Czechia,2010,12.647
Czechia,2011,12.485
Czechia,2012,12.077
Czechia,2013,11.623
Czechia,2014,11.406
Czechia,2015,11.528
Czechia,2016,11.737
Czechia,2017,11.941
Czechia,2018,12.251
Czechia,2019,12.3
Czechia,2020,11.62
Czechia,2021,12.069
Costa Rica,1990,100
Costa Rica,1991,97.293
Costa Rica,1992,95.982
Costa Rica,1993,94.399
Costa Rica,1994,93.922
Costa Rica,1995,92.941
Costa Rica,1996,92.521
Costa Rica,1997,93.665
Costa Rica,1998,94.126
Costa Rica,1999,94.544
Costa Rica,2000,92.629
Costa Rica,2001,92.788
Costa Rica,2002,95.357
Costa Rica,2003,97.059
Costa Rica,2004,98.296
Costa Rica,2005,99.083
Costa Rica,2006,98.447
Costa Rica,2007,100.899
Costa Rica,2008,101.427
Costa Rica,2009,104.073
Costa Rica,2010,106.943
Costa Rica,2011,107.974
Costa Rica,2012,109.255
Costa Rica,2013,106.738
Costa Rica,2014,104.482
Costa Rica,2015,105.483
Costa Rica,2016,106.947
Costa Rica,2017,108.754
Iran,1994,79.689
Iran,2000,100
Cyprus,1990,7.79
Cyprus,1991,7.801
Cyprus,1992,8.683
Cyprus,1993,8.268
Cyprus,1994,8.139
Cyprus,1995,8.716
Cyprus,1996,8.633
Cyprus,1997,8.847
Cyprus,1998,8.827
Cyprus,1999,8.612
Cyprus,2000,8.798
Cyprus,2001,8.899
Cyprus,2002,8.705
Cyprus,2003,8.6
Cyprus,2004,7.565
Cyprus,2005,6.614
Cyprus,2006,7.084
Cyprus,2007,6.555
Cyprus,2008,5.968
Cyprus,2009,6.402
Cyprus,2010,6.035
Cyprus,2011,6.788
Cyprus,2012,6.958
Cyprus,2013,6.576
Cyprus,2014,5.507
Cyprus,2015,6.379
Cyprus,2016,5.981
Cyprus,2017,5.973
Cyprus,2018,5.26
Cyprus,2019,6.105
Cyprus,2020,6.006
Cyprus,2021,5.536
Indonesia,1990,0.56
Indonesia,1991,0.633
Indonesia,1992,0.544
Indonesia,1993,0.375
Indonesia,1994,0.461
Indonesia,2000,1.135
Indonesia,2001,0.731
Indonesia,2002,0.93
Indonesia,2003,0.742
Indonesia,2004,0.893
Indonesia,2005,0.844
Indonesia,2006,0.993
Indonesia,2007,0.715
Indonesia,2008,0.674
Indonesia,2009,0.814
Indonesia,2010,0.554
Indonesia,2011,0.625
Indonesia,2012,0.638
Indonesia,2013,0.584
Indonesia,2014,0.731
Indonesia,2015,0.926
Indonesia,2016,0.545
Croatia,1990,14.066
Croatia,1991,17.272
Croatia,1992,15.64
Croatia,1993,14.887
Croatia,1994,14.777
Croatia,1995,13.806
Croatia,1996,13.155
Croatia,1997,12.993
Croatia,1998,12.098
Croatia,1999,11.989
Croatia,2000,12.058
Croatia,2001,12.022
Croatia,2002,11.368
Croatia,2003,10.865
Croatia,2004,11.382
Croatia,2005,11.252
Croatia,2006,11.345
Croatia,2007,10.557
Croatia,2008,11.428
Croatia,2009,10.734
Croatia,2010,11.129
Croatia,2011,11.4
Croatia,2012,11.724
Croatia,2013,11.253
Croatia,2014,11.327
Croatia,2015,11.325
Croatia,2016,11.054
Croatia,2017,11.062
Croatia,2018,11.1
Croatia,2019,10.973
Croatia,2020,11.297
Croatia,2021,11.048
Liechtenstein,1990,100
Liechtenstein,1991,103.699
Liechtenstein,1992,104.011
Liechtenstein,1993,108.072
Liechtenstein,1994,101.076
Liechtenstein,1995,102.629
Liechtenstein,1996,103.513
Liechtenstein,1997,109.755
Liechtenstein,1998,115.213
Liechtenstein,1999,113.871
Liechtenstein,2000,108.991
Liechtenstein,2001,107.891
Liechtenstein,2002,110.58
Liechtenstein,2003,115.269
Liechtenstein,2004,115.289
Liechtenstein,2005,115.088
Liechtenstein,2006,116.158
Liechtenstein,2007,100.915
Liechtenstein,2008,110.338
Liechtenstein,2009,103.217
Liechtenstein,2010,95.909
Liechtenstein,2011,88.848
Liechtenstein,2012,93.145
Liechtenstein,2013,96.768
Liechtenstein,2014,81.047
Liechtenstein,2015,80.299
Liechtenstein,2016,75.308
Liechtenstein,2017,78.288
Liechtenstein,2018,71.845
Liechtenstein,2019,74.896
Liechtenstein,2020,71.332
Liechtenstein,2021,73.318
Bulgaria,1990,5258.26
Bulgaria,1991,4881.73
Bulgaria,1992,4821.67
Bulgaria,1993,4600.04
Bulgaria,1994,3816.32
Bulgaria,1995,4443.13
Bulgaria,1996,4600.97
Bulgaria,1997,4577.45
Bulgaria,1998,4338.38
Bulgaria,1999,4221.91
Bulgaria,2000,4194.27
Bulgaria,2001,3922.66
Bulgaria,2002,3786.45
Bulgaria,2003,4153.85
Bulgaria,2004,4196.49
Bulgaria,2005,3882.38
Bulgaria,2006,3859.48
Bulgaria,2007,3835.41
Bulgaria,2008,3812.11
Bulgaria,2009,3730.96
Bulgaria,2010,3732.32
Bulgaria,2011,3734.94
Bulgaria,2012,3666.28
Bulgaria,2013,3741.6
Bulgaria,2014,3624.35
Bulgaria,2015,3552.21
Bulgaria,2016,3488.79
Bulgaria,2017,3252.05
Bulgaria,2018,3111.34
Bulgaria,2019,2997.55
Bulgaria,2020,3011.64
Bulgaria,2021,2832.94
Saudi Arabia,1990,138265.5
Saudi Arabia,2000,256720
Saudi Arabia,2010,471246.3
Saudi Arabia,2012,498852.8
Saudi Arabia,2016,593546
Monaco,1990,100
Monaco,1991,113.453
Monaco,1992,119.731
Monaco,1993,126.009
Monaco,1994,129.148
Monaco,1995,125.561
Monaco,1996,131.39
Monaco,1997,136.323
Monaco,1998,132.287
Monaco,1999,132.287
Monaco,2000,141.704
Monaco,2001,148.879
Monaco,2002,142.153
Monaco,2003,136.323
Monaco,2004,130.045
Monaco,2005,125.112
Monaco,2006,135.874
Monaco,2007,174.888
Monaco,2008,171.749
Monaco,2009,183.857
Monaco,2010,184.305
Monaco,2011,178.027
Monaco,2012,177.13
Monaco,2013,182.511
Monaco,2014,165.919
Monaco,2015,164.574
Monaco,2016,153.363
Monaco,2017,130.493
Monaco,2018,140.807
Monaco,2019,130.942
Monaco,2020,123.318
Monaco,2021,127.803
Liechtenstein,1990,108.047
Liechtenstein,1991,110.888
Liechtenstein,1992,110.533
Liechtenstein,1993,108.284
Liechtenstein,1994,107.929
Liechtenstein,1995,107.219
Liechtenstein,1996,106.391
Liechtenstein,1997,107.101
Liechtenstein,1998,103.432
Liechtenstein,1999,100.947
Liechtenstein,2000,100
Liechtenstein,2001,100
Liechtenstein,2002,101.065
Liechtenstein,2003,100.947
Liechtenstein,2004,94.793
Liechtenstein,2005,96.095
Liechtenstein,2006,97.988
Liechtenstein,2007,98.698
Liechtenstein,2008,100.71
Liechtenstein,2009,100
Liechtenstein,2010,97.633
Liechtenstein,2011,101.657
Liechtenstein,2012,100.237
Liechtenstein,2013,97.041
Liechtenstein,2014,95.976
Liechtenstein,2015,96.568
Liechtenstein,2016,94.911
Liechtenstein,2017,94.438
Liechtenstein,2018,96.331
Liechtenstein,2019,97.87
Liechtenstein,2020,96.805
Liechtenstein,2021,96.568
Kazakhstan,1990,268173.09
Kazakhstan,1991,261065.93
Kazakhstan,1992,236131.08
Kazakhstan,1993,208216.79
Kazakhstan,1994,174933.44
Kazakhstan,1995,168285.93
Kazakhstan,1996,154505.02
Kazakhstan,1997,146425.37
Kazakhstan,1998,144282.67
Kazakhstan,1999,119265.29
Kazakhstan,2000,143380.2
Kazakhstan,2001,138768.54
Kazakhstan,2002,157524.85
Kazakhstan,2003,175854.72
Kazakhstan,2004,186355.69
Kazakhstan,2005,200041.97
Kazakhstan,2006,220574.71
Kazakhstan,2007,226744.68
Kazakhstan,2008,226830.97
Kazakhstan,2009,224549.71
Kazakhstan,2010,248803.23
Kazakhstan,2011,238987.66
Kazakhstan,2012,246345.33
Kazakhstan,2013,255164.92
Kazakhstan,2014,274289.68
Kazakhstan,2015,278661.28
Kazakhstan,2016,277695.74
Kazakhstan,2017,293476.48
Kazakhstan,2018,307174.09
Kazakhstan,2019,275289.76
Kazakhstan,2020,255486.48
Kazakhstan,2021,255142.93
Costa Rica,1990,29103.94
Costa Rica,1991,28211.3
Costa Rica,1992,12977.65
Costa Rica,1993,11906.78
Costa Rica,1994,11653.95
Costa Rica,1995,10406.38
Costa Rica,1996,11665.5
Costa Rica,1997,11751.12
Costa Rica,1998,18468.23
Costa Rica,1999,17423.1
Costa Rica,2000,17655.48
Costa Rica,2001,5208.76
Costa Rica,2002,5630.72
Costa Rica,2003,4737.89
Costa Rica,2004,5777.85
Costa Rica,2005,5391.37
Costa Rica,2006,5516.85
Costa Rica,2007,6811.03
Costa Rica,2008,3331.67
Costa Rica,2009,2984.82
Costa Rica,2010,3805.34
Costa Rica,2011,3076.4
Costa Rica,2012,4290.56
Costa Rica,2013,5001.03
Costa Rica,2014,-1290.88
Costa Rica,2015,505.07
Costa Rica,2016,-1461.11
Costa Rica,2017,-2968.36
Ukraine,1990,725319.33
Ukraine,1991,661617.42
Ukraine,1992,615799.41
Ukraine,1993,547045.88
Ukraine,1994,459960.22
Ukraine,1995,431377.13
Ukraine,1996,395407.06
Ukraine,1997,377684.78
Ukraine,1998,365977.07
Ukraine,1999,335772.85
Ukraine,2000,311340.84
Ukraine,2001,324244.91
Ukraine,2002,306588.54
Ukraine,2003,316429.5
Ukraine,2004,314596.35
Ukraine,2005,315112.38
Ukraine,2006,328851.73
Ukraine,2007,326975.32
Ukraine,2008,313305.1
Ukraine,2009,275355.63
Ukraine,2010,286384.3
Ukraine,2011,296451.67
Ukraine,2012,290288.85
Ukraine,2013,282153.85
Ukraine,2014,246739.48
Ukraine,2015,210824.99
Ukraine,2016,224764.59
Ukraine,2017,217752.63
Ukraine,2018,226285.47
Ukraine,2019,219173.09
Ukraine,2020,207988.43
Ukraine,2021,209744.24
Malta,1990,0.01
Malta,1991,0.01
Malta,1992,1.47
Malta,1993,1.47
Malta,1994,1.48
Malta,1995,1.48
Malta,1996,1.49
Malta,1997,1.49
Malta,1998,1.51
Malta,1999,1.51
Malta,2000,1.51
Malta,2001,1.54
Malta,2002,1.54
Malta,2003,2.12
Malta,2004,1.59
Malta,2005,1.61
Malta,2006,1.72
Malta,2007,1.73
Malta,2008,1.9
Malta,2009,1.64
Malta,2010,1.84
Malta,2011,4.83
Malta,2012,0.56
Malta,2013,2.85
Malta,2014,0.7
Malta,2015,0.29
Malta,2016,0.14
Malta,2017,1.02
Malta,2018,0.31
Malta,2019,0.34
Malta,2020,0.41
Malta,2021,0.41
Cyprus,1990,5418.66
Cyprus,1991,5909.37
Cyprus,1992,6341.03
Cyprus,1993,6625.78
Cyprus,1994,6874.02
Cyprus,1995,6792.15
Cyprus,1996,7159.67
Cyprus,1997,7254.82
Cyprus,1998,7564.41
Cyprus,1999,7833.91
Cyprus,2000,8163.94
Cyprus,2001,8079.15
Cyprus,2002,8280.38
Cyprus,2003,8660.11
Cyprus,2004,8863.08
Cyprus,2005,9001.61
Cyprus,2006,9248
Cyprus,2007,9620.76
Cyprus,2008,9775.56
Cyprus,2009,9512.32
Cyprus,2010,9190.83
Cyprus,2011,8857.68
Cyprus,2012,8331.06
Cyprus,2013,7622.95
Cyprus,2014,7995.81
Cyprus,2015,8047.16
Cyprus,2016,8599.23
Cyprus,2017,8659.04
Cyprus,2018,8518.88
Cyprus,2019,8594.58
Cyprus,2020,8204.31
Cyprus,2021,8434.69
Belarus,1990,100
Belarus,1991,96.056
Belarus,1992,86.283
Belarus,1993,74.357
Belarus,1994,62.651
Belarus,1995,56.215
Belarus,1996,56.98
Belarus,1997,56.845
Belarus,1998,55.446
Belarus,1999,53.501
Belarus,2000,50.677
Belarus,2001,49.844
Belarus,2002,49.697
Belarus,2003,50.845
Belarus,2004,53.767
Belarus,2005,54.742
Belarus,2006,56.988
Belarus,2007,55.58
Belarus,2008,57.997
Belarus,2009,55.912
Belarus,2010,57.635
Belarus,2011,56.585
Belarus,2012,57.728
Belarus,2013,59.186
Belarus,2014,58.746
Belarus,2015,54.27
Belarus,2016,53.657
Belarus,2017,54.808
Belarus,2018,57.369
Belarus,2019,57.314
Belarus,2020,54.507
Belarus,2021,56.245
Costa Rica,1990,82.413
Costa Rica,1991,81.006
Costa Rica,1992,88.453
Costa Rica,1993,89.41
Costa Rica,1994,96.748
Costa Rica,1995,97.465
Costa Rica,1996,96.15
Costa Rica,1997,93.231
Costa Rica,1998,98.654
Costa Rica,1999,100.06
Costa Rica,2000,100
Costa Rica,2001,103.481
Costa Rica,2002,105.759
Costa Rica,2003,109.524
Costa Rica,2004,109.838
Costa Rica,2005,112.571
Costa Rica,2006,118.82
Costa Rica,2007,127.479
Costa Rica,2008,127.787
Costa Rica,2009,126.029
Costa Rica,2010,129.663
Costa Rica,2011,133.573
Costa Rica,2012,134.787
Costa Rica,2013,138.107
Costa Rica,2014,139.257
Costa Rica,2015,136.778
Costa Rica,2016,143.121
Costa Rica,2017,145.566
Cyprus,1990,13.065
Cyprus,1991,11.32
Cyprus,1992,11.7
Cyprus,1993,12.256
Cyprus,1994,12.331
Cyprus,1995,12.044
Cyprus,1996,12.31
Cyprus,1997,11.777
Cyprus,1998,10.842
Cyprus,1999,10.629
Cyprus,2000,10.631
Cyprus,2001,10.624
Cyprus,2002,10.837
Cyprus,2003,10.527
Cyprus,2004,11.178
Cyprus,2005,10.877
Cyprus,2006,11.195
Cyprus,2007,10.935
Cyprus,2008,10.913
Cyprus,2009,9.508
Cyprus,2010,8.575
Cyprus,2011,8.865
Cyprus,2012,8.957
Cyprus,2013,12.81
Cyprus,2014,14.988
Cyprus,2015,13.9
Cyprus,2016,13.509
Cyprus,2017,13.951
Cyprus,2018,13.62
Cyprus,2019,13.192
Cyprus,2020,14.907
Cyprus,2021,14.738
Cyprus,1990,100
Cyprus,1991,123.443
Cyprus,1992,146.886
Cyprus,1993,170.33
Cyprus,1994,193.773
Cyprus,1995,217.216
Cyprus,1996,240.659
Cyprus,1997,264.103
Cyprus,1998,287.546
Cyprus,1999,310.989
Cyprus,2000,334.432
Cyprus,2001,358.974
Cyprus,2002,382.784
Cyprus,2003,406.96
Cyprus,2004,430.769
Cyprus,2005,454.945
Cyprus,2006,420.147
Cyprus,2007,431.502
Cyprus,2008,442.857
Cyprus,2009,453.846
Cyprus,2010,465.202
Cyprus,2011,526.007
Cyprus,2012,548.352
Cyprus,2013,570.696
Cyprus,2014,592.674
Cyprus,2015,615.018
Cyprus,2016,571.795
Cyprus,2017,578.755
Cyprus,2018,618.681
Cyprus,2019,565.568
Cyprus,2020,686.447
Cyprus,2021,594.872
Monaco,1990,2.2
Monaco,1991,2.04
Monaco,1992,1.89
Monaco,1993,1.58
Monaco,1994,1.33
Monaco,1995,1.21
Monaco,1996,1.22
Monaco,1997,1.09
Monaco,1998,1.14
Monaco,1999,1.39
Monaco,2000,1.46
Monaco,2001,1.3
Monaco,2002,1.33
Monaco,2003,1.28
Monaco,2004,1.59
Monaco,2005,1.74
Monaco,2006,1.95
Monaco,2007,1.85
Monaco,2008,1.9
Monaco,2009,1.02
Monaco,2010,1.25
Monaco,2011,1.16
Monaco,2012,1.3
Monaco,2013,1.27
Monaco,2014,1.31
Monaco,2015,1.36
Monaco,2016,1.33
Monaco,2017,1.36
Monaco,2018,1.33
Monaco,2019,1.08
Monaco,2020,0.72
Monaco,2021,0.66
Peru,1994,57582.87
Peru,2000,62195.69
Peru,2004,73547
Peru,2005,74950
Peru,2006,78159
Peru,2007,81324
Peru,2008,84466
Peru,2009,87687
Peru,2010,90952
Peru,2011,92512
Peru,2012,94124
Peru,2013,96991
Peru,2014,99987
Peru,2015,101966
Peru,2016,103910
Peru,2017,104847
Peru,2018,105849
Peru,2019,109610
Iran,1994,16.237
Iran,2000,14.37
Malta,1990,108.77
Malta,1991,111.5
Malta,1992,114.06
Malta,1993,113.97
Malta,1994,111.15
Malta,1995,107.67
Malta,1996,111.1
Malta,1997,112.93
Malta,1998,107.68
Malta,1999,111.12
Malta,2000,105.23
Malta,2001,101.7
Malta,2002,100.83
Malta,2003,97.4
Malta,2004,101
Malta,2005,91.46
Malta,2006,90.05
Malta,2007,91.49
Malta,2008,88.95
Malta,2009,86.2
Malta,2010,85.05
Malta,2011,82.53
Malta,2012,84.23
Malta,2013,84.47
Malta,2014,84.5
Malta,2015,84.66
Malta,2016,85.57
Malta,2017,84.79
Malta,2018,83.57
Malta,2019,86.41
Malta,2020,89.27
Malta,2021,87.71
Türkiye,1990,0.227
Türkiye,1991,0.234
Türkiye,1992,0.23
Türkiye,1993,0.224
Türkiye,1994,0.226
Türkiye,1995,0.229
Türkiye,1996,0.237
Türkiye,1997,0.229
Türkiye,1998,0.224
Türkiye,1999,0.228
Türkiye,2000,0.238
Türkiye,2001,0.229
Türkiye,2002,0.223
Türkiye,2003,0.227
Türkiye,2004,0.217
Türkiye,2005,0.216
Türkiye,2006,0.218
Türkiye,2007,0.232
Türkiye,2008,0.23
Türkiye,2009,0.245
Türkiye,2010,0.227
Türkiye,2011,0.221
Türkiye,2012,0.224
Türkiye,2013,0.2
Türkiye,2014,0.201
Türkiye,2015,0.199
Türkiye,2016,0.205
Türkiye,2017,0.202
Türkiye,2018,0.196
Türkiye,2019,0.191
Türkiye,2020,0.197
Türkiye,2021,0.195
Ukraine,1997,6.43
Ukraine,1998,13.02
Ukraine,1999,14.14
Ukraine,2000,15.73
Ukraine,2001,29.05
Ukraine,2002,64.27
Ukraine,2003,105.2
Ukraine,2004,187.26
Ukraine,2005,285.07
Ukraine,2006,402.28
Ukraine,2007,561.13
Ukraine,2008,647.25
Ukraine,2009,663.76
Ukraine,2010,743.86
Ukraine,2011,823.17
Ukraine,2012,844.29
Ukraine,2013,891.71
Ukraine,2014,869.1
Ukraine,2015,801.65
Ukraine,2016,921.37
Ukraine,2017,1049.28
Ukraine,2018,1395.83
Ukraine,2019,1685
Ukraine,2020,1751.5
Ukraine,2021,1901.02
Denmark,1990,0.423
Denmark,1991,0.47
Denmark,1992,0.435
Denmark,1993,0.439
Denmark,1994,0.434
Denmark,1995,0.408
Denmark,1996,0.455
Denmark,1997,0.4
Denmark,1998,0.373
Denmark,1999,0.352
Denmark,2000,0.322
Denmark,2001,0.324
Denmark,2002,0.325
Denmark,2003,0.343
Denmark,2004,0.31
Denmark,2005,0.286
Denmark,2006,0.304
Denmark,2007,0.286
Denmark,2008,0.269
Denmark,2009,0.269
Denmark,2010,0.262
Denmark,2011,0.236
Denmark,2012,0.217
Denmark,2013,0.22
Denmark,2014,0.204
Denmark,2015,0.186
Denmark,2016,0.191
Denmark,2017,0.178
Denmark,2018,0.181
Denmark,2019,0.163
Denmark,2020,0.159
Denmark,2021,0.152
Croatia,1990,100
Croatia,1991,68.596
Croatia,2009,0.023
Croatia,2010,0.003
Croatia,2011,0.002
Croatia,2012,0.003
Peru,1994,155.868
Peru,2000,100
Peru,2005,104.274
Peru,2010,113.95
Peru,2012,117.491
Peru,2014,117.613
Peru,2016,117.857
Peru,2019,123.504
Iran,1994,321355.86
Iran,2000,377804.22
Korea,1990,5.929
Korea,1991,6.499
Korea,1992,7.091
Korea,1993,7.852
Korea,1994,8.28
Korea,1995,8.907
Korea,1996,9.543
Korea,1997,10.039
Korea,1998,8.264
Korea,1999,8.845
Korea,2000,9.416
Korea,2001,9.636
Korea,2002,10.098
Korea,2003,10.272
Korea,2004,10.374
Korea,2005,10.485
Korea,2006,10.521
Korea,2007,10.73
Korea,2008,10.906
Korea,2009,10.935
Korea,2010,12.109
Korea,2011,12.606
Korea,2012,12.725
Korea,2013,12.935
Korea,2014,12.734
Korea,2015,12.664
Korea,2016,12.628
Korea,2017,13.024
Korea,2018,13.311
Korea,2019,12.818
Korea,2020,11.929
France,1990,9.239
France,1991,9.411
France,1992,9.239
France,1993,8.776
France,1994,8.639
France,1995,8.659
France,1996,8.814
France,1997,8.629
France,1998,8.795
France,1999,8.592
France,2000,8.689
France,2001,8.501
France,2002,8.226
France,2003,8.136
France,2004,8.056
France,2005,7.993
France,2006,7.771
France,2007,7.594
France,2008,7.475
France,2009,7.275
France,2010,7.259
France,2011,6.82
France,2012,6.737
France,2013,6.731
France,2014,6.276
France,2015,6.368
France,2016,6.49
France,2017,6.68
France,2018,6.364
France,2019,6.26
France,2020,5.568
France,2021,5.955
Saudi Arabia,1990,21157.23
Iran,1994,7.862
Iran,2000,8.889
Kazakhstan,1990,36.818
Kazakhstan,1991,37.402
Kazakhstan,1992,33.397
Kazakhstan,1993,33.962
Kazakhstan,1994,35.036
